stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_street,stop_city,stop_region,stop_postcode,stop_country,zone_id
WH530,0822,"BEAVERBROOK / LEACOCK",,  45.328602, -75.900612,,,,,,
WH531,3358,"BEAVERBROOK / GOW PARK PATH",,  45.327457, -75.903763,,,,,,
WH535,0879,"BEAVERBROOK / AD. 2",,  45.327881, -75.902550,,,,,,
WH540,5338,"BEAVERBROOK / VARLEY",,  45.327545, -75.903931,,,,,,
WH546,1818,"BEAVERBROOK / WESLOCK",,  45.326550, -75.911095,,,,,,
WH547,6876,"BEAVERBROOK / VARLEY",,  45.327312, -75.909378,,,,,,
WH548,1817,"BEAVERBROOK / WESLOCK",,  45.326595, -75.911301,,,,,,
WH551,0399,"BEAVERBROOK / VARLEY",,  45.327202, -75.908592,,,,,,
WH565,5333,"VARLEY / CARR",,  45.329865, -75.910172,,,,,,
WH575,5335,"VARLEY / CARR",,  45.331223, -75.911415,,,,,,
WH585,5340,"VARLEY / CASSON",,  45.333401, -75.908447,,,,,,
WH595,5345,"VARLEY DR.  / VARLEY LANE",,  45.331982, -75.905540,,,,,,
WH605,5343,"VARLEY / MILNE",,  45.329971, -75.904732,,,,,,
WH615,6877,"LEACOCK / BEVERBROOK",,  45.327183, -75.904823,,,,,,
WH616,0383,"BEAVERBROOK / LEACOCK",,  45.328678, -75.900139,,,,,,
WH625,5348,"LEACOCK / AD. 25",,  45.324928, -75.904099,,,,,,
WH635,5346,"LEACOCK / AD. 51",,  45.323456, -75.901443,,,,,,
WH645,5341,"LEACOCK / SANDWELL",,  45.324780, -75.897812,,,,,,
WH655,5351,"LEACOCK / AD. 84",,  45.326454, -75.897781,,,,,,
WH665,5352,"LEACOCK / KINGSFORD",,  45.328102, -75.900070,,,,,,
WH702,1814,"CAMPEAU / TERON",,  45.322502, -75.891319,,,,,,
WH707,1813,"CAMPEAU / TERON",,  45.322346, -75.891792,,,,,,
WH710,2422,"CAMPEAU / ARENA JOHN MLACAK",,  45.320831, -75.894714,,,,,,
WH715,2421,"CAMPEAU / ARENA JOHN MLACAK",,  45.320992, -75.894218,,,,,,
WH720,6386,"CAMPEAU / GRAY",,  45.318836, -75.897133,,,,,,
WH725,6387,"CAMPEAU / GRAY",,  45.318863, -75.896774,,,,,,
WH730,6388,"CAMPEAU / KNUDSON",,  45.317871, -75.898582,,,,,,
WH732,6583,"CAMPEAU / KNUDSON",,  45.317169, -75.900139,,,,,,
WH735,6389,"CAMPEAU / KNUDSON",,  45.317638, -75.898590,,,,,,
WH740,7262,"KEYROCK / REMNOR",,  45.320389, -75.927589,,,,,,
WH742,7261,"KEYROCK / FLETCHER",,  45.320389, -75.927963,,,,,,
WH744,7260,"KEYROCK / BRUNSKILL",,  45.320274, -75.930168,,,,,,
WH746,7259,"KEYROCK / TORBEC",,  45.319588, -75.931030,,,,,,
WH748,7258,"KEYROCK / BRUNSKILL",,  45.320690, -75.933708,,,,,,
WH750,7079,"KEYROCK / LAUGHLIN",,  45.320717, -75.934006,,,,,,
WH752,7078,"KEYROCK / TISCHART",,  45.322990, -75.933022,,,,,,
WH754,7077,"KEYROCK / DOYON",,  45.322803, -75.933434,,,,,,
WH756,7076,"KEYROCK / NETTLESHIP",,  45.325172, -75.930908,,,,,,
WH758,7075,"KEYROCK / NETTLESHIP",,  45.325283, -75.931038,,,,,,
WH805,1815,"KNUDSON / CAMPEAU",,  45.317589, -75.901192,,,,,,
WH825,5354,"KNUDSON / SHERK",,  45.319599, -75.905037,,,,,,
WH835,5356,"KNUDSON / NELFORD",,  45.322029, -75.907135,,,,,,
WH850,1875,"WESLOCK / KNUDSON",,  45.325542, -75.911346,,,,,,
WH851,1286,"WESLOCK / WALDEN",,  45.329739, -75.915199,,,,,,
WH852,1285,"WESLOCK / ZOKOL",,  45.327263, -75.913300,,,,,,
WH853,1284,"WESLOCK / ZOKOL",,  45.328281, -75.913895,,,,,,
WH854,1287,"WESLOCK / WALDEN",,  45.329601, -75.915237,,,,,,
WH855,5332,"WESLOCK / KNUDSON",,  45.325451, -75.911186,,,,,,
WH860,5786,"KNUDSON / WESLOCK",,  45.325237, -75.911789,,,,,,
WH862,1846,"KNUDSON / HALLDORSON",,  45.324627, -75.910339,,,,,,
WH864,5360,"KNUDSON / GOULDING",,  45.323864, -75.914162,,,,,,
WH866,5361,"KNUDSON / GOULDING",,  45.324356, -75.913490,,,,,,
WH868,5358,"KNUDSON / SHAUGHNESSY",,  45.322666, -75.915321,,,,,,
WH870,5359,"KNUDSON / SCHAUGHNESSEY",,  45.322548, -75.915260,,,,,,
WH871,5357,"KNUDSON / LANGFORD",,  45.322266, -75.917992,,,,,,
WH872,5362,"KNUDSON / LANGFORD",,  45.322021, -75.918159,,,,,,
WH873,5363,"KANATA / SHERRING",,  45.320694, -75.918648,,,,,,
WH874,1847,"KANATA / KNUDSON",,  45.320477, -75.918762,,,,,,
WH875,5364,"KANATA / SHERRING",,  45.318520, -75.919151,,,,,,
WH876,5375,"KANATA / GOLDRIDGE",,  45.318600, -75.919327,,,,,,
WH884,5365,"KANATA  / EVANSHAN",,  45.315651, -75.919510,,,,,,
WH885,5368,"KANATA / HIGHMOUNT",,  45.314194, -75.918289,,,,,,
WH886,5380,"KANATA / GOLDRIDGE",,  45.315769, -75.919846,,,,,,
WH887,5369,"KANATA / ROBSON",,  45.314491, -75.918419,,,,,,
WH888,5367,"KANATA / CAMPEAU",,  45.313385, -75.916466,,,,,,
WH889,5828,"CAMPEAU / STONECROFT",,  45.315331, -75.906288,,,,,,
WH890,5809,"CAMPEAU / STONECROFT",,  45.315395, -75.907082,,,,,,
WH891,5370,"CAMPEAU / STONECROFT",,  45.315117, -75.910667,,,,,,
WH892,5366,"CAMPEAU / STONECROFT",,  45.314964, -75.910530,,,,,,
WH893,1138,"CAMPEAU / CANACHER",,  45.316132, -75.903183,,,,,,
WH894,6584,"CAMPEAU / MARITIME",,  45.316788, -75.900864,,,,,,
WH895,1137,"CAMPEAU / CANACHER",,  45.316055, -75.903908,,,,,,
WH897,1269,"CAMPEAU / AD. 6501",,  45.313908, -75.915207,,,,,,
WH898,1270,"CAMPEAU / AD. 6501",,  45.313709, -75.915146,,,,,,
WH920,3058,"TERRY FOX 3B",,  45.309475, -75.906883,,,,,,
WH930,3058,"TERRY FOX 3C",,  45.309093, -75.907845,,,,,,
WH940,3058,"TERRY FOX 4A",,  45.309742, -75.907944,,,,,,
WH950,3058,"TERRY FOX 4B",,  45.310223, -75.907021,,,,,,
WH970,3018,"TERON 3A",,  45.322575, -75.889374,,,,,,
WH980,3018,"TERON 4A",,  45.322468, -75.889275,,,,,,
WI005,,"EAGLESON / EAGLESON PARK & RIDE - PARC-O-BUS",,  45.319023, -75.885216,,,,,,
WI010,1702,"EAGLESON / KATIMAVIK",,  45.313862, -75.882393,,,,,,
WI015,0836,"EAGLESON / TIMM",,  45.314205, -75.882301,,,,,,
WI020,0826,"EAGLESON / KAKULU",,  45.309883, -75.880142,,,,,,
WI025,6735,"EAGLESON / KAKULU",,  45.310150, -75.880035,,,,,,
WI030,1603,"EAGLESON / SHATNER",,  45.307369, -75.878487,,,,,,
WI040,3300,"EAGLESON / SHATNER",,  45.307526, -75.878838,,,,,,
WI060,1733,"KAKULU / EAGLESON",,  45.310005, -75.881454,,,,,,
WI076,1725,"KAKULU / BERNIER",,  45.306534, -75.892059,,,,,,
WI077,1724,"KAKULU / BERNIER",,  45.306538, -75.892365,,,,,,
WI078,5379,"KAKULU / CASTLEFRANK",,  45.304852, -75.895111,,,,,,
WI080,0842,"KATIMAVIK / EAGLESON",,  45.314381, -75.883331,,,,,,
WI090,6175,"KATIMAVIK / EAGLESON",,  45.314236, -75.883331,,,,,,
WI100,0845,"KATIMAVIK / HEARST WAY",,  45.315098, -75.886169,,,,,,
WI110,6174,"KATIMAVIK / CHIMO",,  45.314919, -75.886261,,,,,,
WI120,0846,"KATIMAVIK / PEARY WAY",,  45.315697, -75.888809,,,,,,
WI130,6173,"KATIMAVIK / PEARY",,  45.315571, -75.888664,,,,,,
WI140,6176,"KATIMAVIK / BEAUFORT",,  45.314507, -75.891479,,,,,,
WI150,0862,"KATIMAVIK / BEAUFORT",,  45.314423, -75.891380,,,,,,
WI160,1826,"KATIMAVIK / WHITNEY",,  45.312313, -75.894051,,,,,,
WI170,0855,"KATIMAVIK / WHITNEY",,  45.312393, -75.893761,,,,,,
WI180,1870,"KATIMAVIK / CHIMO",,  45.310635, -75.896133,,,,,,
WI184,0420,"KATIMAVIK / CASTLEFRANK",,  45.308559, -75.898987,,,,,,
WI185,6178,"KATIMAVIK / CASTLEFRANK",,  45.308483, -75.899361,,,,,,
WI186,0806,"KATIMAVIK / MCGIBBON",,  45.306805, -75.902031,,,,,,
WI187,6170,"KATIMAVIK / DAVIS",,  45.304581, -75.905373,,,,,,
WI188,6193,"KATIMAVIK / AD. 200",,  45.303764, -75.906052,,,,,,
WI189,3503,"KATIMAVIK / TERRY FOX",,  45.302673, -75.907005,,,,,,
WI190,6172,"KATIMAVIK / CHIMO",,  45.310589, -75.895958,,,,,,
WI195,0835,"KATIMAVIK / CASTLEFRANK",,  45.309124, -75.898117,,,,,,
WI196,6169,"KATIMAVIK / SEWELL",,  45.306812, -75.901749,,,,,,
WI197,6168,"KATIMAVIK / CURRAN",,  45.304581, -75.905182,,,,,,
WI198,6167,"KATIMAVIK / PATH - SENTIER",,  45.303703, -75.905991,,,,,,
WI199,0805,"KATIMAVIK / TERRY FOX",,  45.302734, -75.906693,,,,,,
WI210,2381,"CENTRE KANATA CENTRE",,  45.311691, -75.895424,,,,,,
WI225,2861,"CENTRE KANATA CENTRE",,  45.311619, -75.895142,,,,,,
WI230,3361,"CASTLEFRANK / AIRD",,  45.309891, -75.900085,,,,,,
WI235,3362,"CASTLEFRANK / AIRD",,  45.310074, -75.900864,,,,,,
WI240,3067,"KATIMAVIK / CASTLEFRANK",,  45.309071, -75.898529,,,,,,
WI285,3504,"HAZELDEAN / TERRY FOX",,  45.294106, -75.894936,,,,,,
WI350,5377,"ROBERTSON / MILL HILL",,  45.317673, -75.844185,,,,,,
WI360,0913,"ROBERTSON / MILL HILL",,  45.317684, -75.843475,,,,,,
WI370,5376,"ROBERTSON / RAILWAY TRACKS - VOIE FERRÉE",,  45.315514, -75.849228,,,,,,
WI380,5385,"ROBERTSON / MILL HILL",,  45.315350, -75.849052,,,,,,
WI395,5381,"ROBERTSON / HAANEL",,  45.311287, -75.859436,,,,,,
WI405,5382,"ROBERTSON / HAANEL",,  45.311035, -75.859444,,,,,,
WI415,5383,"ROBERTSON / AD. 605",,  45.308773, -75.865410,,,,,,
WI425,5387,"ROBERTSON / AD. 605",,  45.308647, -75.865204,,,,,,
WI450,5390,"ROBERTSON / AD. 735",,  45.304344, -75.876396,,,,,,
WI460,5395,"ROBERTSON / AD. 735",,  45.306107, -75.871353,,,,,,
WI475,5603,"HAZELDEAN / EAGLESON",,  45.303642, -75.878113,,,,,,
WI482,6298,"HAZELDEAN / CARBROOK",,  45.302883, -75.879143,,,,,,
WI485,0828,"HAZELDEAN / IRWIN GATE",,  45.302433, -75.880768,,,,,,
WI490,6166,"HAZELDEAN / CARBROOKE",,  45.302174, -75.880798,,,,,,
WI495,6253,"HAZELDEAN / AD. 455",,  45.300877, -75.884232,,,,,,
WI500,6161,"HAZELDEAN / AD. 436",,  45.300777, -75.883926,,,,,,
WI505,5644,"HAZELDEAN / CASTLEFRANK",,  45.299129, -75.887054,,,,,,
WI507,6384,"HAZELDEAN / CASTLEFRANK",,  45.297558, -75.889404,,,,,,
WI510,0827,"HAZELDEAN / CASTLEFRANK",,  45.299019, -75.886810,,,,,,
WI531,8086,"CASTLEFRANK/HAZELDEAN",,  45.297523, -75.889862,,,,,,
WI540,6179,"CASTLEFRANK / MACNEIL",,  45.298599, -75.890884,,,,,,
WI550,0830,"CASTLEFRANK / MACNEIL",,  45.298595, -75.891190,,,,,,
WI555,6191,"CASTLEFRANK / MCCURDY",,  45.300423, -75.893440,,,,,,
WI560,6180,"CASTLEFRANK / MCCURDY",,  45.300568, -75.893295,,,,,,
WI565,0833,"CASTLEFRANK / HUNGERFORD",,  45.303646, -75.895508,,,,,,
WI580,4833,"CASTLEFRANK / KAKULU",,  45.305359, -75.895836,,,,,,
WI585,5399,"CASTLEFRANK / HUNGERFORD",,  45.303043, -75.895531,,,,,,
WI590,5398,"CASTLEFRANK / KAKULU",,  45.304623, -75.895882,,,,,,
WI600,6184,"CASTLEFRANK / MCCURDY",,  45.307560, -75.897255,,,,,,
WI601,0426,"CASTLEFRANK / KATIMAVIK",,  45.308739, -75.898491,,,,,,
WI602,3602,"MCCURDY / CASTLEFRANK",,  45.307148, -75.897614,,,,,,
WI603,0852,"CASTLEFRANK / KATIMAVIK",,  45.308205, -75.898201,,,,,,
WI604,3603,"MCCURDY / CASTLEFRANK",,  45.307121, -75.897285,,,,,,
WI605,6185,"CASTLEFRANK / MCCURDY",,  45.306904, -75.896828,,,,,,
WI655,5895,"MCCURDY / SEWELL",,  45.305771, -75.898659,,,,,,
WI670,0831,"MCCURDY / SEWELL",,  45.305222, -75.898605,,,,,,
WI680,6186,"MCCURDY / THIESSEN",,  45.304665, -75.898994,,,,,,
WI700,5608,"MCCURDY / MCLAUGHLIN",,  45.304047, -75.901329,,,,,,
WI710,5606,"MCCURDY / THIESEN",,  45.304012, -75.901474,,,,,,
WI720,6187,"MCCURDY / DOREY",,  45.303242, -75.903946,,,,,,
WI730,6183,"MCCURDY / DOREY",,  45.303116, -75.903870,,,,,,
WI740,6188,"MCCURDY / FESSENDEN",,  45.301094, -75.903214,,,,,,
WI750,5605,"MCCURDY / MCINTOSH",,  45.300987, -75.902817,,,,,,
WI760,6190,"MCCURDY / MAPLE GROVE",,  45.300507, -75.902107,,,,,,
WI770,6182,"MCCURDY / MAPLE GROVE",,  45.300358, -75.901680,,,,,,
WI780,6189,"MCCURDY / YOUNG",,  45.299084, -75.896729,,,,,,
WI790,6181,"MCCURDY / YOUNG",,  45.299103, -75.897034,,,,,,
WI795,3604,"MCCURDY / CASTLEFRANK",,  45.300678, -75.893936,,,,,,
WI801,6379,"TERRY FOX / KATIMAVIK",,  45.301311, -75.906387,,,,,,
WI803,6380,"TERRY FOX / MAPLE GROVE",,  45.298893, -75.903374,,,,,,
WI806,6381,"TERRY FOX / EDGEWATER",,  45.296745, -75.900673,,,,,,
WI807,6382,"TERRY FOX / EDGEWATER",,  45.296474, -75.900581,,,,,,
WI809,6383,"TERRY FOX / MAPLE GROVE",,  45.298721, -75.903503,,,,,,
WI811,6385,"TERRY FOX / PALLADIUM",,  45.301311, -75.906769,,,,,,
WI815,1722,"PICKFORD / SHEARER",,  45.308147, -75.888741,,,,,,
WI820,1723,"PICKFORD / KAKULU",,  45.308170, -75.888474,,,,,,
WI827,5397,"PICKFORD / STURSBURG",,  45.305851, -75.888649,,,,,,
WI832,5396,"PICKFORD / STURSBURG",,  45.305832, -75.888397,,,,,,
WI835,5394,"PICKFORD / LOMBARDO",,  45.303787, -75.884949,,,,,,
WI837,5393,"PICKFORD / VICKERS",,  45.303741, -75.884583,,,,,,
WI845,1720,"PICKFORD / BELLVIEW",,  45.304546, -75.880463,,,,,,
WI848,1721,"PICKFORD / BELLEVIEW",,  45.304737, -75.880463,,,,,,
WI850,5400,"PICKFORD / BELLVIEW",,  45.305782, -75.879417,,,,,,
WI855,5391,"PICKFORD / CLARKSON",,  45.305828, -75.879189,,,,,,
WI865,5402,"PICKFORD / SHATNER",,  45.306667, -75.879974,,,,,,
WI870,5403,"PICKFORD / SHATNER",,  45.306877, -75.880310,,,,,,
WI880,5405,"PICKFORD / MILLMAN",,  45.309380, -75.882057,,,,,,
WI885,1718,"IRWIN GATE / PICKFORD",,  45.303715, -75.881622,,,,,,
WI890,1719,"IRWIN / PICKFORD",,  45.303455, -75.881470,,,,,,
WI894,5404,"IRWIN / HAZELDEAN",,  45.302845, -75.880127,,,,,,
WI900,3055,"EAGLESON 2A",,  45.318665, -75.883667,,,,,,
WI920,3055,"EAGLESON 2B",,  45.319923, -75.883324,,,,,,
WI930,3055,"EAGLESON 3A",,  45.317814, -75.884476,,,,,,
WI940,3055,"EAGLESON 4A",,  45.317867, -75.884300,,,,,,
WJ010,0808,"EAGLESON / HAZELDEAN",,  45.303528, -75.876648,,,,,,
WJ025,4842,"EAGLESON / MAIL HAZELDEAN MALL",,  45.301369, -75.875145,,,,,,
WJ030,6243,"EAGLESON / ABBEYHILL",,  45.300133, -75.874748,,,,,,
WJ040,8815,"EAGLESON / PALOMINO",,  45.296036, -75.872498,,,,,,
WJ050,0803,"EAGLESON / PALOMINO",,  45.296803, -75.872643,,,,,,
WJ100,2308,"HAZELDEAN / TERRY FOX",,  45.293873, -75.894913,,,,,,
WJ110,5410,"HAZELDEAN / YOUNG",,  45.295238, -75.892784,,,,,,
WJ120,5409,"HAZELDEAN / CASTLEFRANK",,  45.297245, -75.889595,,,,,,
WJ170,1937,"ROTHESAY / EAGLESON",,  45.293365, -75.871597,,,,,,
WJ190,5406,"ROTHESAY / SHOULDICE",,  45.290764, -75.872963,,,,,,
WJ200,5407,"ROTHESAY / SHOULDICE",,  45.290611, -75.872818,,,,,,
WJ230,5632,"ROTHESAY / BALLANTRAE",,  45.288803, -75.874763,,,,,,
WJ290,0816,"GLAMORGAN / ROTHESAY",,  45.286865, -75.877075,,,,,,
WJ295,6585,"GLAMORGAN / ROTHESAY",,  45.286819, -75.876862,,,,,,
WJ300,5424,"GLAMORGAN / UXBRIDGE",,  45.284935, -75.879990,,,,,,
WJ310,1966,"GLAMORGAN / UXBRIDGE",,  45.284588, -75.880196,,,,,,
WJ320,5425,"GLAMORGAN / CASTLEFRANK",,  45.285416, -75.882233,,,,,,
WJ330,5421,"CASTLEFRANK / GLAMORGAN",,  45.285751, -75.882286,,,,,,
WJ340,1967,"SHELDRAKE / CASTLEFRANK",,  45.286182, -75.882118,,,,,,
WJ350,0815,"SHELDRAKE / CASTLEFRANK",,  45.286560, -75.882294,,,,,,
WJ360,5418,"SHELDRAKE / LAURIE",,  45.287231, -75.883369,,,,,,
WJ372,5414,"SHELDRAKE / MORTON",,  45.288860, -75.883316,,,,,,
WJ375,1916,"SHELDRAKE / BINSCARTH",,  45.290966, -75.881737,,,,,,
WJ390,0814,"SHELDRAKE / MORTON",,  45.289165, -75.883385,,,,,,
WJ490,1997,"CASTLEFRANK / WINCHESTER",,  45.295063, -75.887390,,,,,,
WJ495,5427,"CASTLEFRANK / AD. 50",,  45.295677, -75.887878,,,,,,
WJ505,7412,"CASTLEFRANK / ABBEYHILL",,  45.293968, -75.883133,,,,,,
WJ506,7411,"CASTLEFRANK / MCKITRICK",,  45.294437, -75.884506,,,,,,
WJ510,5428,"CASTLEFRANK / ABBEYHILL",,  45.293388, -75.882362,,,,,,
WJ515,5429,"CASTLEFRANK / AD. 114",,  45.292606, -75.880737,,,,,,
WJ520,5430,"CASTLEFRANK / SHELDRAKE",,  45.291008, -75.879860,,,,,,
WJ521,0405,"SHELDRAKE / BINSCARTH",,  45.290848, -75.881699,,,,,,
WJ535,1935,"CASTLEFRANK / STOKES",,  45.292450, -75.880241,,,,,,
WJ620,5433,"ABBEYHILL / CASTLEFRANK",,  45.294117, -75.882042,,,,,,
WJ630,6941,"ABBEYHILL / A.Y. JACKSON H.S.",,  45.295311, -75.881226,,,,,,
WJ650,1932,"ABBEYHILL / BANNING",,  45.297127, -75.879768,,,,,,
WJ659,0572,"ABBEYHILL / A.Y. JACKSON H.S.",,  45.295147, -75.881104,,,,,,
WJ660,5432,"ABBEYHILL / CHURCH",,  45.296860, -75.879860,,,,,,
WJ670,0884,"ABBEYHILL / MAIL HAZELDEAN MALL",,  45.299797, -75.877190,,,,,,
WJ770,5445,"CARBROOKE / DESMOND",,  45.301464, -75.879135,,,,,,
WJ771,6938,"CARBROOKE / DESMOND",,  45.301071, -75.878563,,,,,,
WJ790,5447,"CARBROOKE / HAZELDEAN",,  45.302193, -75.879723,,,,,,
WJ820,2460,"HAZELDEAN MALL / ARRÊT OUEST - WEST STOP",,  45.301273, -75.877190,,,,,,
WJ830,6242,"HAZELDEAN MALL / ARRÊT EST - EAST STOP",,  45.300694, -75.876724,,,,,,
WK001,6237,"STONEHAVEN / RICHMOND",,  45.280849, -75.839310,,,,,,
WK010,0952,"CADENCE / EQUESTRIAN",,  45.282707, -75.864105,,,,,,
WK013,0630,"EAGLESON / CADENCE",,  45.284473, -75.865952,,,,,,
WK015,1926,"CADENCE / EQUESTRIAN",,  45.282726, -75.864449,,,,,,
WK018,2064,"EAGLESON / COPE",,  45.284374, -75.866112,,,,,,
WK020,0800,"EQUESTRIAN / FOXLEIGH",,  45.284306, -75.864929,,,,,,
WK023,0631,"EAGLESON / CADENCE",,  45.282169, -75.864670,,,,,,
WK027,0632,"EAGLESON / COPE",,  45.282108, -75.864876,,,,,,
WK030,6233,"EQUESTRIAN / STABLEWAY",,  45.285511, -75.864777,,,,,,
WK035,6230,"EQUESTRIAN / FOXLEIGH",,  45.284901, -75.865189,,,,,,
WK040,0801,"EQUESTRIAN / HARNESS",,  45.287785, -75.864304,,,,,,
WK045,1776,"HARNESS / EQUESTRIAN",,  45.288071, -75.864235,,,,,,
WK050,6234,"HARNESS / STONEHAVEN",,  45.288879, -75.865273,,,,,,
WK055,9080,"EAGLESON / FERNBANK",,  45.278080, -75.862335,,,,,,
WK056,9081,"EAGLESON / FERNBANK",,  45.278000, -75.862617,,,,,,
WK105,0998,"STONEHAVEN / EAGLESON",,  45.287952, -75.867111,,,,,,
WK110,1796,"STONEHAVEN / WIILOWGLEN",,  45.289165, -75.865166,,,,,,
WK115,1964,"STONEHAVEN / HARNESS",,  45.289074, -75.865067,,,,,,
WK200,1774,"BRIDLEWOOD / TOWERHILL",,  45.290646, -75.862816,,,,,,
WK205,6236,"BRIDLEWOOD / ROSETHORN",,  45.291008, -75.863312,,,,,,
WK210,6199,"BRIDLEWOOD / WILLOWGLEN",,  45.292316, -75.865227,,,,,,
WK215,1775,"BRIDLEWOOD / WILLOWGLEN",,  45.292309, -75.865364,,,,,,
WK230,6219,"EAGLESON / PALOMINO",,  45.293617, -75.870934,,,,,,
WK232,6196,"PALOMINO / CHICKASAW",,  45.295006, -75.868149,,,,,,
WK235,5777,"EAGLESON / PALOMINO",,  45.293419, -75.871086,,,,,,
WK240,6194,"PALOMINO / APPALOOSA",,  45.296680, -75.866692,,,,,,
WK250,1700,"PALOMINO / DARTMOOR",,  45.297630, -75.868073,,,,,,
WK270,6197,"EAGLESON / AD. 500",,  45.290115, -75.869324,,,,,,
WK273,0423,"EAGLESON / AD. 485",,  45.292747, -75.870422,,,,,,
WK275,6218,"EAGLESON / AD. 465",,  45.290783, -75.869408,,,,,,
WK277,5778,"EAGLESON / STONEHAVEN",,  45.288551, -75.868111,,,,,,
WK280,1800,"EAGLESON / STONEHAVEN",,  45.287056, -75.867668,,,,,,
WK300,5701,"BRIDLEWOOD / LONGDEN",,  45.293720, -75.865326,,,,,,
WK305,6235,"BRIDLEWOOD / LONGDEN",,  45.293919, -75.865372,,,,,,
WK310,6200,"BRIDLEWOOD / AINTREE",,  45.294785, -75.863976,,,,,,
WK315,3202,"BRIDLEWOOD / SPEERS",,  45.294945, -75.863983,,,,,,
WK318,6209,"STEEPLECHASE / SPRUCEMEADOW",,  45.292816, -75.858284,,,,,,
WK320,5764,"STEEPLECHASE / CLYDESDALE",,  45.295128, -75.861252,,,,,,
WK325,5729,"BRIDLEWOOD / STEEPLECHASE",,  45.294827, -75.862160,,,,,,
WK330,6201,"STEEPLECHASE / KOKANEE GATE",,  45.297066, -75.859932,,,,,,
WK332,6208,"STEEPLECHASE / SPRINGWATER",,  45.296642, -75.860344,,,,,,
WK340,6203,"STEEPLECHASE / INWOOD",,  45.297997, -75.859344,,,,,,
WK345,6207,"STEEPLECHASE / INWOOD",,  45.297955, -75.859650,,,,,,
WK350,5776,"STEEPLECHASE / SPRINGWATER",,  45.299313, -75.858147,,,,,,
WK355,6206,"STEEPLECHASE / SPRINGWATER",,  45.299679, -75.857872,,,,,,
WK360,6204,"STEEPLECHASE / MATTAWA",,  45.300831, -75.854736,,,,,,
WK365,6205,"STEEPLECHASE / MATTAWA",,  45.301022, -75.855026,,,,,,
WK370,5759,"STEEPLECHASE / BON ECHO",,  45.298203, -75.852928,,,,,,
WK375,3709,"STEEPLECHASE / PINE HILL",,  45.296207, -75.854774,,,,,,
WK380,1197,"STEEPLECHASE / BON ECHO",,  45.298737, -75.853180,,,,,,
WK390,3576,"STEEPLECHASE / SAUBLE",,  45.294518, -75.856667,,,,,,
WK400,6198,"STONEHAVEN / BRIDLEWOOD",,  45.290062, -75.862930,,,,,,
WK405,6217,"STONEHAVEN / BRIDLEWOOD",,  45.290321, -75.862541,,,,,,
WK408,6216,"STONEHAVEN / STEEPLECHASE",,  45.291065, -75.859131,,,,,,
WK410,1771,"STONEHAVEN / BRIDGESTONE",,  45.290936, -75.858162,,,,,,
WK413,0585,"STONEHAVEN / KINGHAVEN",,  45.290989, -75.856789,,,,,,
WK415,1781,"STONEHAVEN / FURLONG",,  45.290302, -75.851517,,,,,,
WK422,6215,"STONEHAVEN / PINE HILL",,  45.290401, -75.851387,,,,,,
WK425,6701,"STONEHAVEN / STONEMEADOW",,  45.287991, -75.848160,,,,,,
WK430,6210,"STONEHAVEN / STONEMEADOW",,  45.287811, -75.848175,,,,,,
WK435,6214,"STONEMEADOW / BRAMBLEWOOD",,  45.287121, -75.848999,,,,,,
WK440,4990,"STONEMEADOW / SHANNONDOE",,  45.286324, -75.850899,,,,,,
WK445,6213,"STONEMEADOW / LOYAL HILL",,  45.285973, -75.851410,,,,,,
WK460,6211,"BRIDLE PARK / BLACK RIVERS",,  45.285309, -75.852951,,,,,,
WK461,0636,"BRIDGESTONE / FOXHALL",,  45.286983, -75.858040,,,,,,
WK462,0635,"BRIDGESTONE / FOXHALL",,  45.288155, -75.857887,,,,,,
WK463,0638,"BRIDGESTONE / EQUESTRIAN",,  45.289181, -75.858589,,,,,,
WK464,0637,"BRIDGESTONE / EQUESTRIAN",,  45.289207, -75.858360,,,,,,
WK465,6727,"BRIDLE PARK / BRIDGESTONE",,  45.284172, -75.856018,,,,,,
WK466,3377,"BRIDGESTONE / CEDAR VALLEY",,  45.282970, -75.854797,,,,,,
WK486,0416,"BRIDGESTONE / CEDAR VALLEY",,  45.283928, -75.855492,,,,,,
WK487,3376,"BRIDGESTONE / CEDAR VALLEY",,  45.283058, -75.854607,,,,,,
WK493,3590,"BRIDGESTONE / SPUR",,  45.280247, -75.855133,,,,,,
WK495,4925,"BRIDGESTONE / GRASSY PLAINS",,  45.279274, -75.855545,,,,,,
WK496,0633,"BRIDGESTONE / WINDWAYS",,  45.277683, -75.858978,,,,,,
WK497,6221,"BRIDGESTONE / GRASSY PLAINS",,  45.279270, -75.855858,,,,,,
WK498,3569,"BRIDGESTONE / MILNER DOWNS",,  45.280567, -75.854736,,,,,,
WK499,0634,"BRIDGESTONE / WINDWAY",,  45.277668, -75.859482,,,,,,
WK500,6225,"GRASSY PLAINS / DEERCHASE",,  45.277443, -75.853180,,,,,,
WK510,6224,"GRASSY PLAINS / BIRCHFIELD",,  45.276802, -75.851265,,,,,,
WK515,2955,"GRASSY PLAINS / EMERALD MEADOWS",,  45.277840, -75.854385,,,,,,
WK520,6739,"GRASSY PLAINS / FARMFIELD",,  45.277927, -75.848152,,,,,,
WK525,6226,"GRASSY PLAINS / APPLE CREEK",,  45.276691, -75.851860,,,,,,
WK530,6227,"GRASSY PLAINS / APPLE CREEK",,  45.277447, -75.849022,,,,,,
